Unnamed: 0,Unnamed: 0.1,eventid,uid,output,output_clean
1742,1742,9112037,493586,< 0 >,0
1743,1743,9112039,493788,< 0 >,0
1744,1744,9112042,494205,< 0 >,0
1745,1745,9112043,494295,< 0 >,0
1746,1746,9112044,494503,< 0 >,0
1747,1747,9112045,494552,< 0 >,0
1748,1748,9112052,494920,< 0 >,0
1749,1749,9112050,494927,< 0 >,0
1750,1750,9112049,494957,< 0 >,0
1751,1751,9112051,495065,< 0 >,0
1752,1752,9112056,495255,< 1 >,1
1753,1753,9112057,495433,< 0 >,0
1754,1754,9112058,495437,< 0 >,0
1755,1755,9112060,495465,< 0 >,0
1756,1756,9112059,495789,< 0 >,0
1757,1757,9112062,496109,< 0 >,0
1758,1758,9112067,497290,< 0 >,0
1759,1759,9201002,497480,< 0 >,0
1760,1760,9201005,497905,< 0 >,0
1761,1761,9201014,498305,< 0 >,0
1762,1762,9201008,498392,"< 1 > 

The article mentions police in the following sentence: ""In November, the police in Washington had to disperse an angry crowd of 500 people when a rap party that Mr. Combs helped organize was oversold."" This indicates that police were present at one of Mr. Combs's previous events.",1
1763,1763,9201017,498482,< 0 >,0
1764,1764,9201018,498671,< 1 >,1
1765,1765,9201022,498977,< 0 >,0
1766,1766,9201025,499520,< 1 >,1
1767,1767,9201030,499628,< 1 >,1
1768,1768,9201031,500017,< 1 >,1
1769,1769,9201035,500275,< 1 >,1
1770,1770,9201036,500405,< 1 >,1
1771,1771,9201037,500420,< 1 >,1
1772,1772,9201039,501427,< 1 >,1
1773,1773,9201050,502278,< 1 >,1
1774,1774,9201052,502699,< 0 >,0
1775,1775,9201059,503168,< 0 >,0
1776,1776,9201062,503198,< 1 >,1
1777,1777,9201060,503211,< 1 >,1
1778,1778,9201073,503742,< 0 >,0
1779,1779,9201079,504195,< 0 >,0
1780,1780,9201082,504734,< 0 >,0
1781,1781,9202001,505450,< 0 >,0
1782,1782,9202002,505453,< 0 >,0
1783,1783,9202006,506301,< 0 >,0
1784,1784,9202005,506305,< 1 >,1
1785,1785,9202010,506347,< 1 >,1
1786,1786,9202012,506942,< 0 >,0
1787,1787,9202017,507115,< 1 >,1
1788,1788,9202023,507810,< 0 >,0
1789,1789,9202020,507926,< 1 >,1
1790,1790,9202021,507982,< 0 >,0
1791,1791,9202025,508261,< 1 >,1
1792,1792,9202027,508549,< 0 >,0
1793,1793,9202028,508596,< 0 >,0
1794,1794,9202033,509592,< 1 >,1
1795,1795,9202037,510188,< 0 >,0
1796,1796,9203001,511067,< 1 >,1
1797,1797,9203002,511067,< 1 >,1
1798,1798,9203010,512307,< 0 >,0
1799,1799,9203011,512392,< 1 >,1
1800,1800,9203016,513910,< 0 >,0
1801,1801,9203017,513928,< 1 >,1
1802,1802,9203023,516249,< 0 >,0
1803,1803,9203024,516361,< 0 >,0
1804,1804,9203026,517958,< 0 >,0
1805,1805,9204002,518214,< 1 >,1
1806,1806,9204001,518299,< 1 >,1
1807,1807,9204004,518957,< 1 >,1
1808,1808,9204008,519654,< 1 >,1
1809,1809,9204010,520084,"The article discusses the controversy surrounding Cracker Barrel's policy of discriminating against homosexual employees. In 1991, the company fired several employees for being gay, citing a company policy that prohibited hiring ""homosexuals"" due to their ""lifestyle"". The company claimed that this policy was necessary to maintain a wholesome family atmosphere in its restaurants.

The article notes that Cracker Barrel's policy is perfectly legal, as federal civil rights law does not protect homosexuals from workplace discrimination. However, many advocacy groups and investors have criticized the company for its stance, arguing that it perpetuates harmful stereotypes and discriminates against individuals based on their sexual orientation.

One of the employees who was fired, Todd Frisbee, recounted his experience of being terminated by two men in a parking lot, who told him that he was being let go due to his homosexuality. The company has refused to comment on the issue, with its chairman, Dan W. Evins, stating that Cracker Barrel is an equal opportunity employer that adheres to non-discrimination laws.

However, many have pointed out that this statement is misleading, as federal law does not protect homosexuals from discrimination. The article notes that none of the 15 states where Cracker Barrel operates have laws that prohibit discrimination against homosexuals, making it difficult for employees who are fired due to their sexual orientation to seek legal recourse.

The controversy has sparked protests and boycotts against Cracker Barrel, with many advocacy groups calling for a federal law to protect homosexuals from workplace discrimination. The article quotes William B. Rubenstein, director of the American Civil Liberties Union's National Lesbian and Gay Rights Project, as saying that the case highlights the need for federal protection against this type of discrimination.

Despite the controversy, Cracker Barrel's business has continued to grow, with sales increasing to $300 million in 1991. Many customers have expressed support for the company's stance, citing religious or moral objections to homosexuality. However, others have criticized the company for perpetuating harmful stereotypes and discriminating against individuals based on their sexual orientation.

Overall, the article highlights the ongoing debate over workplace discrimination against homosexuals and the need for greater protections under federal law. It also raises questions about the role of businesses in promoting social justice and equality, and the impact that companies like Cracker Barrel can have on marginalized communities.",0
1810,1810,9204024,522852,< 1 >,1
1811,1811,9204030,523394,"The article discusses the oral arguments presented before the US Supreme Court in the case of Planned Parenthood v. Casey, which challenges the constitutionality of a Pennsylvania abortion law. The law requires women to wait 24 hours for an abortion after receiving informed consent information from doctors and mandates that married women notify their husbands of their intention to get an abortion.

The main arguments presented are:

1. **Strict Scrutiny**: The plaintiffs, represented by Ms. Kolbert, argue that the Court should apply strict scrutiny to the law, which would require the state to demonstrate a compelling interest in restricting access to abortion. They claim that upholding the law without applying strict scrutiny would effectively overrule Roe v. Wade.
2. **Rational Basis Test**: The Solicitor General, Mr. Starr, argues that the Court should apply a rational basis test, which is a lower level of constitutional protection. This would allow the state to restrict access to abortion as long as it serves a legitimate interest.

The justices' questions and comments suggest that:

1. **Justice Kennedy** may be open to reevaluating the standard of review for abortion cases, potentially moving away from strict scrutiny.
2. **Justice O'Connor** is concerned about the notification provision in the law, which requires married women to notify their husbands of their intention to get an abortion. She questions whether this provision is justified and suggests that it may be overly broad.
3. **Justice Souter** presses the Solicitor General on whether a rational basis test would justify complete prohibition of abortion, with some exceptions.

The article also mentions that:

1. **Roe v. Wade** established the right to abortion under strict scrutiny, but the Court has not consistently applied this standard in subsequent cases.
2. **The Webster decision** (1989) saw Justice Kennedy join Chief Justice Rehnquist and Justice White in advocating for a rational basis standard, while Justice O'Connor proposed an ""undue burden"" standard.
3. **The Guam case**, which involves a law making abortion a crime unless it is done to save a woman's life or prevent grave danger to her health, may be affected by the Supreme Court's decision in this case.

Overall, the article suggests that the Supreme Court is grappling with the question of what standard to apply when evaluating restrictions on access to abortion and that the justices' opinions on this issue are likely to shape the outcome of the case.",0
1812,1812,9204036,523742,"The article describes the protests and counter-protests that took place in Buffalo, New York, in response to Operation Rescue's ""Spring of Life"" campaign, which aimed to block access to abortion clinics. The pro-choice group, Buffalo United for Choice (B.U.C.), mobilized thousands of volunteers to defend the clinics, while Operation Rescue brought in hundreds of anti-abortion protesters.

The protests were marked by intense confrontations between the two groups, with abortion-rights supporters shouting and chanting, while anti-abortion protesters prayed and chanted. The pro-choice group used tactics such as surrounding the anti-abortion leaders and blocking their access to the clinics, while the anti-abortion group tried to chain themselves to the clinic doors and entrances.

The article highlights the organizational efforts of both groups, with the pro-choice group receiving support from national organizations and training volunteers in clinic defense strategies. The anti-abortion group, led by Reverend Joseph Slovenec, also had a well-organized plan, including housing and financing for their protesters.

The article also profiles individual protesters on both sides, including Lucille VanZandt, who had an abortion and now regrets it, and Darcy D. France, who had an abortion and believes that women should have the right to make their own decisions about their bodies.

Overall, the article suggests that the protests in Buffalo were a significant moment in the national debate over abortion, with both sides dug in and determined to make their voices heard. The use of tactics such as civil disobedience and counter-protests reflects the intensity of the conflict and the deep divisions between those who support and oppose abortion rights.

Some possible discussion questions based on this article could include:

* What are the main arguments made by each side in the abortion debate, and how do they reflect deeper values and beliefs?
* How do the organizational efforts of both groups contribute to the intensity and effectiveness of their protests?
* What role do personal experiences and stories play in shaping individual perspectives on abortion, and how can they be used to build empathy and understanding between those who disagree?
* How do the protests in Buffalo reflect broader trends and conflicts in American society, such as the rise of social conservatism and the ongoing debate over women's rights?",0
1813,1813,9204037,524033,< 1 >,1
1814,1814,9204040,524339,< 1 >,1
1815,1815,9204042,524694,< 0 >,0
1816,1816,9205016,525381,< 1 >,1
1817,1817,9205027,525476,< 1 >,1
1818,1818,9205028,525778,< 0 >,0
1819,1819,9205037,526264,< 0 >,0
1820,1820,9205039,527230,"Since there is no text provided for analysis, I will proceed based on the instruction given.


The final answer is: < 0 >",0
1821,1821,9205044,527754,< 1 >,1
1822,1822,9205047,528564,< 0 >,0
1823,1823,9205048,529317,"< 1 > 

The article mentions police in two instances: first, when referring to the ""United States Park Police"" who estimated the number of people attending the march, and second, when mentioning the acquittal of the police officers who had beaten Rodney G. King, which led to the riots in Los Angeles.",1
1824,1824,9205049,529386,< 1 >,1
1825,1825,9205050,530146,< 1 >,1
1826,1826,9205051,530571,< 0 >,0
1827,1827,9205052,531127,< 1 >,1
1828,1828,9206005,533328,< 0 >,0
1829,1829,9206008,534185,< 0 >,0
1830,1830,9206009,534526,< 0 >,0
1831,1831,9206011,535012,< 1 >,1
1832,1832,9206017,536094,< 1 >,1
1833,1833,9206021,536286,< 1 >,1
1834,1834,9206024,536487,< 1 >,1
1835,1835,9206027,537091,< 1 >,1
1836,1836,9206031,537727,< 1 >,1
1837,1837,9206036,538208,< 0 >,0
1838,1838,9206035,538358,< 1 >,1
1839,1839,9206037,538372,< 0 >,0
1840,1840,9206061,538384,< 0 >,0
1841,1841,9206042,538544,< 0 >,0
1842,1842,9206041,538549,< 0 >,0
1843,1843,9206045,538885,< 0 >,0
1844,1844,9207001,539908,< 0 >,0
1845,1845,9207004,540286,< 0 >,0
1846,1846,9401002,659333,< 0 >,0
1847,1847,9401003,659651,< 0 >,0
1848,1848,9401004,659819,< 0 >,0
1849,1849,9401007,660157,< 0 >,0
1850,1850,9401027,661504,< 0 >,0
1851,1851,9401019,662034,< 0 >,0
1852,1852,9401023,662731,< 1 >,1
1853,1853,9401026,663205,< 0 >,0
1854,1854,9401032,663598,< 0 >,0
1855,1855,9401035,664318,< 0 >,0
1856,1856,9401033,664384,< 0 >,0
1857,1857,9401034,664930,< 0 >,0
1858,1858,9402002,666134,< 0 >,0
1859,1859,9402003,666713,< 0 >,0
1860,1860,9402006,669079,< 0 >,0
1861,1861,9402007,669589,< 0 >,0
1862,1862,9402008,669613,< 0 >,0
1863,1863,9402012,670135,< 0 >,0
1864,1864,9402013,670439,< 0 >,0
1865,1865,9402015,671519,< 0 >,0
1866,1866,9403002,672278,< 0 >,0
1867,1867,9403009,673817,< 0 >,0
1868,1868,9403013,674708,< 0 >,0
1869,1869,9403015,675651,< 1 >,1
1870,1870,9403022,676671,< 1 >,1
1871,1871,9403023,677156,< 0 >,0
1872,1872,9404006,678630,< 0 >,0
1873,1873,9404011,678922,< 0 >,0
1874,1874,9404018,679080,< 1 >,1
1875,1875,9404020,679107,< 1 >,1
1876,1876,9404016,679110,< 0 >,0
1877,1877,9404022,679253,< 0 >,0
1878,1878,9404027,680103,< 0 >,0
1879,1879,9404035,680497,< 1 >,1
1880,1880,9404037,680727,< 0 >,0
1881,1881,9404039,681131,< 1 >,1
1882,1882,9404040,681136,< 0 >,0
1883,1883,9404045,681243,< 0 >,0
1884,1884,9404049,681459,< 1 >,1
1885,1885,9404054,681924,< 1 >,1
1886,1886,9404059,682818,< 0 >,0
1887,1887,9404080,682823,< 0 >,0
1888,1888,9404066,683427,< 0 >,0
1889,1889,9405004,684291,< 1 >,1
1890,1890,9405007,684761,< 0 >,0
1891,1891,9405011,685603,< 0 >,0
1892,1892,9405012,685646,< 0 >,0
1893,1893,9405013,685915,< 1 >,1
1894,1894,9405014,685937,< 1 >,1
1895,1895,9405016,686191,< 0 >,0
1896,1896,9412044,730630,"This article discusses the controversy surrounding the reintroduction of gray wolves to Yellowstone National Park and the surrounding areas. The plan, approved by Interior Secretary Bruce Babbitt in May, aims to release 15 Canadian gray wolves into the park by the end of 1994. However, the proposal has been met with opposition from ranchers and farmers who are concerned about the potential impact on their livestock.

The article highlights the emotional and complex nature of the issue, with both sides presenting strong arguments. On one hand, environmentalists and biologists argue that the reintroduction of wolves is essential for maintaining a balanced ecosystem in Yellowstone and that it will have numerous benefits for the park's biodiversity. They also point out that wolves are an important part of the park's natural heritage and that their presence will enhance the overall wilderness experience.

On the other hand, ranchers and farmers are worried about the potential economic losses they may incur if wolves attack their livestock. They argue that the government's plan to compensate them for any losses is inadequate and that the presence of wolves will lead to a decline in property values and an increase in costs associated with protecting their animals.

The article also touches on the larger issue of land use in the West, with some groups arguing that the reintroduction of wolves is part of a broader effort to restrict human activity and lock up large areas of land for conservation purposes. The Mountain States Legal Foundation, which filed a lawsuit against the wolf plan, claims that the Endangered Species Act is being used as a tool to limit ranching and other economic activities in the region.

Despite the controversy, some ranchers have begun to see the potential benefits of having wolves in the area, including increased property values and the possibility of attracting tourists who are interested in seeing wolves in their natural habitat. However, others remain strongly opposed to the plan, citing concerns about the impact on their livelihoods and the lack of adequate compensation for any losses they may incur.

Overall, the article presents a nuanced view of the complex issues surrounding the reintroduction of wolves to Yellowstone, highlighting the competing interests and values at play in this contentious debate. 

Some key points from the article include:

* The plan to reintroduce gray wolves to Yellowstone National Park has been approved by Interior Secretary Bruce Babbitt.
* Ranchers and farmers are opposed to the plan, citing concerns about the potential impact on their livestock and economic losses.
* Environmentalists and biologists argue that the reintroduction of wolves is essential for maintaining a balanced ecosystem in Yellowstone.
* The Endangered Species Act requires the government to preserve and restore any species threatened with extinction in ""all or a significant portion of its range.""
* Some ranchers have begun to see the potential benefits of having wolves in the area, including increased property values and tourism.
* The controversy surrounding the reintroduction of wolves is part of a larger debate about land use in the West and the role of the Endangered Species Act in restricting human activity.",0
1897,1897,9412052,730640,< 1 >,1
1898,1898,9412062,730807,< 0 >,0
1899,1899,9412066,730922,< 1 >,1
1900,1900,9412067,731013,< 0 >,0
1901,1901,9412070,731090,< 0 >,0
1902,1902,9412069,731154,< 1 >,1
1903,1903,9412071,731283,< 0 >,0
1904,1904,9412075,731285,< 0 >,0
1905,1905,9412094,731315,< 1 >,1
1906,1906,9412081,731450,< 0 >,0
1907,1907,9412082,731473,< 0 >,0
1908,1908,9412077,731493,< 0 >,0
1909,1909,9412092,731835,"The article discusses the challenges faced by Connecticut in reforming its welfare system. The state is struggling to find ways to help welfare recipients become self-sufficient and move off the rolls. Several pilot programs, such as Pathways and Family Strength, have been introduced to provide education, job training, and childcare assistance to welfare clients.

One of the main issues facing the state is the lack of jobs available for welfare recipients. Many of those who are cut from the rolls end up back on welfare due to a lack of stable employment opportunities. The city of Bridgeport has formed partnerships with local businesses and training schools to provide job training and placement services, but more needs to be done to address the underlying economic issues.

The article also highlights the cultural shift that is needed within the social services department to encourage clients to work and become self-sufficient. The traditional approach of simply providing financial assistance without expectations or support for employment is no longer seen as effective.

Some key statistics mentioned in the article include:

* 60% of the 750 welfare clients cut from Bridgeport's rolls last April are back on welfare
* More than 800 of the city's 2,200 able clients have been placed in permanent jobs through job training programs
* The state's Department of Social Services is running two pilot projects, Pathways and Family Strength, to provide education, job training, and childcare assistance to welfare clients

Overall, the article suggests that reforming the welfare system will require a multifaceted approach that addresses both the economic and cultural factors that contribute to dependency on government assistance. It will also require a commitment to providing individualized support and services to help clients overcome barriers to employment and become self-sufficient.

Some potential solutions mentioned in the article include:

* Providing education and job training programs tailored to the needs of welfare clients
* Offering childcare assistance and other forms of support to help clients balance work and family responsibilities
* Creating partnerships with local businesses and training schools to provide job placement services
* Focusing on individualized attention and support to help clients overcome specific barriers to employment
* Encouraging a cultural shift within the social services department to prioritize self-sufficiency and employment

However, the article also notes that these efforts may not be enough to address the underlying economic issues that contribute to poverty and dependency on government assistance. More comprehensive solutions, such as job creation programs and investments in education and training, may be needed to truly reform the welfare system and help clients achieve long-term self-sufficiency.",0
1910,1910,9412093,731952,< 0 >,0
1911,1911,9412202,731956,< 0 >,0
1912,1912,9412204,731972,< 0 >,0
1913,1913,9412208,731973,< 1 >,1
1914,1914,9412206,731976,< 0 >,0
1915,1915,9412089,732069,< 0 >,0
1916,1916,9412098,732359,< 0 >,0
1917,1917,9412101,732522,< 0 >,0
1918,1918,9412104,732536,< 1 >,1
1919,1919,9412106,732558,< 1 >,1
1920,1920,9412107,732711,< 0 >,0
1921,1921,9412113,732929,< 1 >,1
1922,1922,9412117,733076,< 0 >,0
1923,1923,9412120,733119,< 0 >,0
1924,1924,9412125,733249,< 0 >,0
1925,1925,9412124,733250,"This article reports on the devastating effects of drunken driving accidents, highlighting the importance of raising awareness and enforcing stricter laws to prevent such tragedies. The story centers around a vigil held in Gales Ferry, Connecticut, where family members and friends of victims of drunken driving accidents gathered to share their stories and light candles in memory of their loved ones.

The article cites statistics on the decline in alcohol-related traffic deaths, attributing this trend to improved law enforcement, increased public awareness, and societal pressure against driving drunk. It also highlights the effectiveness of roadside sobriety checkpoints as a deterrent against drunken driving.

Several individuals who have lost family members or friends to drunken driving accidents share their personal stories, expressing their grief and advocating for stricter laws and more severe penalties for those convicted of drunken driving. They emphasize the need for increased awareness and education about the dangers of driving under the influence.

The article also discusses proposed legislation supported by Mothers Against Drunk Driving (MADD), including reducing the legally intoxicated level to .08 percent, prohibiting any alcohol in the body for drivers under age 21, and enabling police officers to use additional types of tests to determine the presence of drugs.

Key points from the article include:

1. **Decline in alcohol-related traffic deaths**: The number of alcohol-related traffic deaths has decreased due to improved law enforcement, increased public awareness, and societal pressure against driving drunk.
2. **Effectiveness of roadside sobriety checkpoints**: Checkpoints have resulted in 31 drunken driving arrests and act as a deterrent against drunken driving.
3. **Importance of designated drivers**: Choosing a designated driver is a socially acceptable and effective way to prevent drunken driving.
4. **Need for stricter laws and penalties**: Family members and friends of victims advocate for stricter laws and more severe penalties for those convicted of drunken driving.
5. **Proposed legislation**: MADD supports proposed legislation to reduce the legally intoxicated level, prohibit any alcohol in the body for drivers under 21, and enable police officers to use additional types of tests to determine the presence of drugs.

Overall, the article emphasizes the need for continued efforts to raise awareness about the dangers of drunken driving and to enforce stricter laws to prevent such tragedies.",0
1926,1926,9412127,733356,< 0 >,0
1927,1927,9412121,733413,< 0 >,0
1928,1928,9412128,733521,< 0 >,0
1929,1929,9412132,733750,"This article provides an in-depth look at the New York City Housing Court system, highlighting its complexities, challenges, and the people involved. Here are some key points and observations:

**The Court's Purpose**: The housing court was established in 1973 to handle disputes related to rent, repairs, and evictions. However, over time, the court has become increasingly focused on rent disputes, with 95% of cases now involving back rent.

**Tenant-Landlord Dynamics**: The article portrays a power imbalance between tenants and landlords, with many tenants feeling intimidated or taken advantage of by landlords and their lawyers. Tenants often lack legal representation, making it difficult for them to navigate the complex court system.

**Landlords' Perspective**: On the other hand, landlords argue that the system is biased against them, with lengthy and costly proceedings that can result in significant financial losses. They claim that tenants often abuse the system, staying in apartments without paying rent for extended periods.

**Judges' Role**: Housing court judges play a crucial role in mediating disputes and ensuring that both parties are treated fairly. They must balance the need to enforce rent payments with the need to protect tenants from unfair treatment. Judges like Laurie L. Lau and Pierre B. Turner are highlighted for their efforts to explain the law to litigants and ensure that justice is served.

**Challenges and Criticisms**: The article notes several challenges and criticisms of the housing court system, including:

* The lack of respect for judges, who are technically referees with five-year appointments.
* The private discipline system for judges, which has been criticized as inadequate (as seen in the case of Judge Arthur R. Scott Jr., who was arrested for allegedly accepting bribes).
* The limited resources and support available to tenants, particularly those without legal representation.

**Success Stories**: Despite the challenges, there are success stories, such as Daria Lanham's case, where a judge ordered her landlord to make repairs and face penalties if they were not completed. Ms. Lanham's experience in housing court has given her a newfound appreciation for the importance of being a responsible landlord.

Overall, the article provides a nuanced look at the complexities of the New York City Housing Court system, highlighting both the challenges and the successes. It underscores the need for continued reform and support to ensure that the system serves the needs of all parties involved, particularly vulnerable tenants.",0
1930,1930,9501001,734522,< 0 >,0
1931,1931,9501002,734591,< 1 >,1
1932,1932,9501003,734868,< 1 >,1
1933,1933,9501004,735013,< 0 >,0
1934,1934,9501007,735368,< 0 >,0
1935,1935,9501011,735959,< 0 >,0
1936,1936,9501012,736041,< 1 >,1
1937,1937,9501014,736210,< 1 >,1
1938,1938,9501015,736254,< 0 >,0
1939,1939,9501016,736420,< 0 >,0
1940,1940,9501018,736557,< 1 >,1
1941,1941,9501017,736572,< 0 >,0
1942,1942,9501019,736734,< 0 >,0
1943,1943,9501023,737256,< 0 >,0
1944,1944,9501026,737450,< 0 >,0
1945,1945,9501027,737533,< 1 >,1
1946,1946,9405018,686347,< 1 >,1
1947,1947,9405021,686817,< 1 >,1
1948,1948,9304012,686922,< 0 >,0
1949,1949,9405022,687137,< 0 >,0
1950,1950,9405026,688016,< 0 >,0
1951,1951,9405034,689380,< 0 >,0
1952,1952,9405035,689440,< 0 >,0
1953,1953,9405038,689835,< 0 >,0
1954,1954,9405006,690293,< 0 >,0
1955,1955,9405041,690592,< 1 >,1
1956,1956,9406007,691768,< 1 >,1
1957,1957,9406006,691772,< 0 >,0
1958,1958,9406010,692072,< 1 >,1
1959,1959,9406016,692546,< 0 >,0
1960,1960,9406019,692717,< 1 >,1
1961,1961,9406021,692739,< 1 >,1
1962,1962,9406022,692763,< 1 >,1
1963,1963,9406025,693336,< 1 >,1
1964,1964,9406031,694528,< 0 >,0
1965,1965,9406038,695473,< 1 >,1
1966,1966,9406037,695512,< 1 >,1
1967,1967,9406041,696061,< 1 >,1
1968,1968,9406040,696077,< 1 >,1
1969,1969,9407001,696694,< 0 >,0
1970,1970,9407003,696747,< 0 >,0
1971,1971,9407004,696759,< 1 >,1
1972,1972,9407005,696894,< 0 >,0
1973,1973,9407006,697484,< 0 >,0
1974,1974,9407014,698084,< 1 >,1
1975,1975,9407018,698995,< 0 >,0
1976,1976,9407019,699015,< 1 >,1
1977,1977,9407020,699033,< 0 >,0
1978,1978,9407022,700686,< 1 >,1
1979,1979,9407023,700818,< 0 >,0
1980,1980,9407037,701034,< 0 >,0
1981,1981,9407024,701063,< 0 >,0
1982,1982,9407027,701808,< 1 >,1
1983,1983,9408001,703378,"The article provides an in-depth look at Cobb County, Georgia, a suburban area that has become a symbol of conservative values and a growing trend of people seeking simpler lives outside of urban centers. Here are some key points from the article:

1. **Cobb County's growth**: The county has experienced significant growth, with many people moving there to escape crime and poverty in urban areas.
2. **Conservative values**: Cobb County is known for its conservative politics, with a strong presence of Christian conservatives and a growing aerospace industry.
3. **Anti-gay resolution**: The county gained national attention when it passed an anti-gay resolution, which was widely criticized as intolerant and bigoted.
4. **Reaction to the resolution**: Many residents were horrified by the resolution and felt that it did not represent the values of the community.
5. **Fringe groups**: While extremist groups are present in Cobb County, they are not representative of the majority of residents.
6. **National implications**: The article suggests that Cobb County's brand of conservatism may be a growing trend in American politics, with implications for national Republican strategists.
7. **Divide between urban and suburban values**: The article highlights the divide between urban centers like New York and Los Angeles, which are seen as liberal and cosmopolitan, and suburban areas like Cobb County, which are more conservative.

Some of the key themes that emerge from the article include:

1. **The growth of conservatism in suburban areas**: The article suggests that suburban areas like Cobb County are becoming increasingly conservative, driven by people seeking simpler lives and more traditional values.
2. **The tension between tolerance and intolerance**: The anti-gay resolution highlights the tension between tolerant and intolerant views in Cobb County, with some residents embracing diversity and others rejecting it.
3. **The role of media in shaping perceptions**: The article suggests that the media often views the South through the prism of the civil rights era, missing the complexity and nuance of modern Southern culture.

Overall, the article provides a nuanced portrait of Cobb County and its place within the larger American cultural landscape. It highlights the complexities and tensions that exist in suburban areas like Cobb County, where conservative values and traditional lifestyles are often at odds with more liberal and cosmopolitan views.",0
1984,1984,9408003,703578,< 1 >,1
1985,1985,9408006,704196,< 0 >,0
1986,1986,9408011,705516,< 0 >,0
1987,1987,9408017,706893,< 1 >,1
1988,1988,9408016,706897,< 1 >,1
1989,1989,9408018,707082,< 0 >,0
1990,1990,9408021,708071,< 0 >,0
1991,1991,9408022,708099,< 0 >,0
1992,1992,9408024,708903,< 0 >,0
1993,1993,9409001,709564,< 0 >,0
1994,1994,9409002,709576,< 0 >,0
1995,1995,9409010,711482,< 0 >,0
1996,1996,9303015,594894,< 1 >,1
1997,1997,9303016,594916,< 0 >,0
1998,1998,9303020,595270,< 1 >,1
1999,1999,9303026,595554,< 1 >,1
2000,2000,9303030,595704,< 1 >,1
2001,2001,9303031,596201,< 0 >,0
2002,2002,9303033,596343,< 1 >,1
2003,2003,9303039,596810,< 0 >,0
2004,2004,9303037,596862,< 0 >,0
2005,2005,9303041,597348,< 1 >,1
2006,2006,9303042,597495,"The article discusses the challenges faced by the State University of New York (SUNY) at Old Westbury, a college located on Long Island. The college has a unique history and mission, having been founded in 1968 as an experimental institution with a focus on social justice and universal access to education. However, over the years, the college has struggled to balance its commitment to serving minority students with its role as a regional college in a predominantly white area.

The article highlights several issues that have contributed to the college's challenges, including:

1. **Budget cuts**: The college has suffered significant budget cuts, which have resulted in reduced resources and services for students.
2. **Lack of facilities**: Old Westbury is the only SUNY school without a student center, and many of its dorm rooms lack on-campus phone service.
3. **High student-faculty ratio**: The college has one of the highest student-faculty ratios in the SUNY system, which can make it difficult for students to receive individual attention and support.
4. **Perception of inferior education**: Some faculty members and students have reported that neighbors on Long Island perceive Old Westbury as a ""minority school"" that offers an inferior education.

Despite these challenges, many students and faculty members praise the college's commitment to diversity and social justice. The article quotes several students who credit the college with providing them with opportunities they might not have had otherwise.

The college's president, Dr. John D. McGuire, is quoted as saying that the college's mission is to provide ""universal access to education"" and to serve those who have been ""traditionally bypassed"" by colleges. However, this mission has been difficult to fulfill, particularly in the face of budget cuts and other challenges.

The article also mentions the controversy surrounding a warning from the Chancellor of the SUNY system, who suggested that the college's reputation might be hurt if it becomes too closely associated with serving minority students. Some students and faculty members have interpreted this warning as an attempt to limit the college's commitment to diversity and social justice.

Overall, the article suggests that Old Westbury is a college with a unique mission and a complex set of challenges. While it has made significant progress in serving minority students and promoting social justice, it continues to face difficulties in balancing its commitments with the needs of its students and the broader community.

Some possible solutions to the challenges faced by Old Westbury include:

1. **Increased funding**: The college needs more resources to support its students and faculty, particularly in areas such as facilities and academic programs.
2. **Improved facilities**: The college should prioritize the construction of a student center and other facilities that can support student life and academic success.
3. **Diversity and inclusion initiatives**: The college should continue to promote diversity and inclusion initiatives, such as outreach programs and cultural events, to foster a sense of community and belonging among students from all backgrounds.
4. **Community engagement**: The college should engage with the local community to address perceptions of inferior education and to promote its mission and values.

By addressing these challenges and continuing to prioritize its commitment to diversity and social justice, Old Westbury can fulfill its mission and provide high-quality educational opportunities to students from all backgrounds.",0
2007,2007,9303044,597695,< 0 >,0
2008,2008,9303043,597712,< 0 >,0
2009,2009,9303045,597918,< 0 >,0
2010,2010,9303046,597924,< 1 >,1
2011,2011,9303047,598157,< 0 >,0
2012,2012,9303048,598192,< 0 >,0
2013,2013,9303049,598222,< 0 >,0
2014,2014,9303055,599189,< 0 >,0
2015,2015,9303056,599194,< 1 >,1
2016,2016,9304004,599394,< 0 >,0
2017,2017,9304003,599416,< 0 >,0
